raw_id,raw_file,commons_title,page_url,download_url,orig_width,orig_height,author,license,genus,group,categories
594,00594.jpg,File:Cows on Mežakla.jpg,https://commons.wikimedia.org/wiki/File:Cows_on_Me%C5%BEakla.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/13/Cows_on_Me%C5%BEakla.jpg/1280px-Cows_on_Me%C5%BEakla.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2048,1536,Mihael Simonič,CC BY-SA 3.0,,unknown,Category:Agriculture in Upper Carniola|Category:CC-BY-SA-3.0-migrated|Category:Cows in Slovenia|Category:GFDL|Category:License migration completed|Category:Mežakla|Category:Mihael Simonic's pictures|Category:Self-published work|Category:Solitary trees in Slovenia|Category:Summer in Slovenia|Category:Taken with Nikon Coolpix 3200
595,00595.jpg,"File:Crossroads, Bartow County GA.jpg","https://commons.wikimedia.org/wiki/File:Crossroads,_Bartow_County_GA.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/Crossroads%2C_Bartow_County_GA.jpg/1280px-Crossroads%2C_Bartow_County_GA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4032,3024,John Phelan,CC BY 4.0,,unknown,"Category:CC-BY-4.0|Category:Cemeteries in Bartow County, Georgia|Category:Cemeteries in the United States photographed in 2026|Category:Crossroads in Georgia (U.S. state)|Category:Files with coordinates missing SDC location of creation|Category:March 2026 in Georgia (U.S. state)|Category:March 2026 in road transport in the United States|Category:Road signs in Bartow County, Georgia|Category:Self-published work|Category:Solitary trees in the United States|Category:Stop signs in Georgia (U.S. state)|Category:Trees in Georgia (U.S. state)|Category:United States photographs taken on 2026-03-06"
596,00596.jpg,File:Cuji solitario en la Sierra.JPG,https://commons.wikimedia.org/wiki/File:Cuji_solitario_en_la_Sierra.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Cuji_solitario_en_la_Sierra.JPG/1280px-Cuji_solitario_en_la_Sierra.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2816,2112,Juan Carlo Castillo Ortega,CC BY-SA 3.0,,unknown,Category:CC-BY-SA-3.0|Category:Images from Wikiviajes por Venezuela 2014|Category:January 2010 Venezuela photographs|Category:Photographs taken on 2010-01-17|Category:Roads in Falcón|Category:Self-published work|Category:Solitary trees in Venezuela|Category:Taken with Sony DSC-H2|Category:Trees in Falcón|Category:Trees in January 2010|Category:Troncal 4
597,00597.jpg,File:Cumbre del Cerro Galicia.JPG,https://commons.wikimedia.org/wiki/File:Cumbre_del_Cerro_Galicia.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Cumbre_del_Cerro_Galicia.JPG/1280px-Cumbre_del_Cerro_Galicia.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2816,2112,Juan Carlo Castillo Ortega,CC BY-SA 3.0,,unknown,Category:Antenna towers in Venezuela|Category:Buildings in Falcón|Category:CC-BY-SA-3.0|Category:Cerro Galicia|Category:Curimagua|Category:Images from Wikiviajes por Venezuela 2014|Category:January 2010 Venezuela photographs|Category:Photographs taken on 2010-01-16|Category:Self-published work|Category:Solitary trees in Venezuela|Category:Taken with Sony DSC-H2|Category:Trees in Falcón|Category:Wind-affected tree growth
598,00598.jpg,File:Cuolm Sura 1585m. 21-09-2022. (actm.) 02.jpg,https://commons.wikimedia.org/wiki/File:Cuolm_Sura_1585m._21-09-2022._(actm.)_02.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Cuolm_Sura_1585m._21-09-2022._%28actm.%29_02.jpg/1280px-Cuolm_Sura_1585m._21-09-2022._%28actm.%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4216,3162,Agnes Monkelbaan,CC BY-SA 4.0,Sorbus,broadleaf,Category:CC-BY-SA-4.0|Category:Clouds and blue sky in the canton of Graubünden|Category:Featured Images by Agnes Monkelbaan|Category:Featured pictures of the Alps in Switzerland|Category:Featured pictures of the canton of Graubünden|Category:Featured pictures of trees|Category:Featured pictures on Wikimedia Commons|Category:Files with coordinates missing SDC location of creation|Category:Landscapes of the canton of Graubünden|Category:Quality images|Category:Quality images by Agnes Monkelbaan|Category:Quality images missing SDC depicts|Category:Quality images of nature in Switzerland|Category:Quality images of the canton of Graubünden|Category:Self-published work|Category:September 2022 in the canton of Graubünden|Category:Solitary trees in Switzerland|Category:Sorbus aucuparia in Switzerland|Category:Switzerland photographs taken on 2022-09-21|Category:Trees in the canton of Graubünden
599,00599.jpg,File:Dahlen Wiesengrund Baum.jpg,https://commons.wikimedia.org/wiki/File:Dahlen_Wiesengrund_Baum.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Dahlen_Wiesengrund_Baum.jpg/1280px-Dahlen_Wiesengrund_Baum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,6000,4000,Radler59 (talk),CC BY-SA 4.0,,unknown,"Category:CC-BY-SA-4.0|Category:FFH-Gebiet Dahle und Tauschke|Category:Files with coordinates missing SDC location of creation|Category:Images from Wiki Loves Earth 2021|Category:Images from Wiki Loves Earth 2021 in Germany|Category:Images from Wiki Loves Earth 2021, DE landscape|Category:Images from Wiki Loves Earth 2021, DE-SN|Category:Images from Wiki Loves Earth missing SDC depicts|Category:Images from Wiki Loves Earth missing SDC location of creation|Category:Nature of Dahlen|Category:Saxony photographs taken on 2021-04-25|Category:Solitary trees in Germany|Category:Uploaded with LrMediaWiki"
600,00600.jpg,"File:Dawn in Sivrihisar, Eskişehir 06.jpg","https://commons.wikimedia.org/wiki/File:Dawn_in_Sivrihisar,_Eski%C5%9Fehir_06.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/Dawn_in_Sivrihisar%2C_Eski%C5%9Fehir_06.jpg/1280px-Dawn_in_Sivrihisar%2C_Eski%C5%9Fehir_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2250,1495,Zeynel Cebeci,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Dawn in Sivrihisar|Category:Files with coordinates missing SDC location of creation|Category:Self-published work|Category:Solitary trees in Turkey|Category:Sunrises of Eskişehir|Category:Trees and sky in Turkey
601,00601.jpg,File:Dead Vlei (1560383397).jpg,https://commons.wikimedia.org/wiki/File:Dead_Vlei_(1560383397).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Dead_Vlei_%281560383397%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,992,656,"G u i d o from near Hamburg, Germany",CC BY-SA 2.0,,unknown,Category:CC-BY-SA-2.0|Category:Dead Vlei|Category:Files with coordinates missing SDC location of creation|Category:Flickr images reviewed by File Upload Bot (Magnus Manske)|Category:October 2007 in Namibia|Category:Solitary trees in Namibia
602,00602.jpg,File:Deadvlei (2006) 14.jpg,https://commons.wikimedia.org/wiki/File:Deadvlei_(2006)_14.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Deadvlei_%282006%29_14.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1065,713,LBM1948,CC BY-SA 4.0,,unknown,"Category:April 2006 in Namibia|Category:Black, red, white|Category:CC-BY-SA-4.0|Category:Dead trees in Dead Vlei|Category:Photographs by LBM1948|Category:Self-published work|Category:Solitary trees in Namibia"
603,00603.jpg,File:Deadvlei 1.jpg,https://commons.wikimedia.org/wiki/File:Deadvlei_1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/Deadvlei_1.jpg/1280px-Deadvlei_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4608,3072,FrankBothe,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Dead trees in Dead Vlei|Category:Self-published work|Category:Solitary trees in Namibia
604,00604.jpg,File:Deadvlei in Namibia (2017).jpg,https://commons.wikimedia.org/wiki/File:Deadvlei_in_Namibia_(2017).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Deadvlei_in_Namibia_%282017%29.jpg/1280px-Deadvlei_in_Namibia_%282017%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4693,3051,Olga Ernst  &amp;  Hp.Baumeler,CC BY-SA 4.0,,unknown,Category:April 2017 in Namibia|Category:CC-BY-SA-4.0|Category:Dead trees in Dead Vlei|Category:Files with coordinates missing SDC location of creation|Category:Namibia photographs taken on 2017-04-30|Category:Self-published work|Category:Solitary trees in Namibia
605,00605.jpg,"File:Deer near Abberley, Worcestershire (50844950378).jpg","https://commons.wikimedia.org/wiki/File:Deer_near_Abberley,_Worcestershire_(50844950378).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/Deer_near_Abberley%2C_Worcestershire_%2850844950378%29.jpg/1280px-Deer_near_Abberley%2C_Worcestershire_%2850844950378%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3836,2555,"Mike Finn from Worcester, United Kingdom",CC BY 2.0,,unknown,Category:Abberley|Category:CC-BY-2.0|Category:Cervus elaphus (farmed)|Category:Cervus elaphus (groups with calves)|Category:Cervus elaphus in England|Category:England photographs taken on 2021-01-17|Category:Flickr images reviewed by FlickreviewR 2|Category:January 2021 in Worcestershire|Category:Mammals of Worcestershire|Category:Mammals with trees|Category:Pastures in England|Category:Solitary trees in the United Kingdom|Category:Unidentified trees in the United Kingdom
606,00606.jpg,"File:Deer near Abberley, Worcestershire (50844969608).jpg","https://commons.wikimedia.org/wiki/File:Deer_near_Abberley,_Worcestershire_(50844969608).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Deer_near_Abberley%2C_Worcestershire_%2850844969608%29.jpg/1280px-Deer_near_Abberley%2C_Worcestershire_%2850844969608%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4896,3264,"Mike Finn from Worcester, United Kingdom",CC BY 2.0,,unknown,Category:Abberley|Category:CC-BY-2.0|Category:Cervus elaphus (farmed)|Category:Cervus elaphus (groups with calves)|Category:Cervus elaphus in England|Category:England photographs taken on 2021-01-17|Category:Flickr images reviewed by FlickreviewR 2|Category:January 2021 in Worcestershire|Category:Mammals of Worcestershire|Category:Mammals with trees|Category:Pastures in England|Category:Solitary trees in the United Kingdom|Category:Unidentified trees in the United Kingdom
607,00607.jpg,File:Dementivka 2022-01-21.jpg,https://commons.wikimedia.org/wiki/File:Dementivka_2022-01-21.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Dementivka_2022-01-21.jpg/1280px-Dementivka_2022-01-21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4000,3000,Tottfc,CC BY-SA 4.0,,unknown,Category:Buildings in Ukraine photographed in 2022|Category:Buildings in Zakharivka Hromada|Category:CC-BY-SA-4.0|Category:Clouds and blue sky in Rozdilna Raion|Category:Dementivka|Category:Flora of Zakharivka Hromada|Category:January 2022 in Odesa Oblast|Category:Leafless trees in Odesa Oblast|Category:Ruins in Rozdilna Raion|Category:Self-published work|Category:Solitary trees in Ukraine|Category:Taken with Huawei P Smart (2021)|Category:Trees in Rozdilna Raion|Category:Ukraine photographs taken on 2022-01-21
608,00608.jpg,File:Derevechka - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Derevechka_-_panoramio.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Derevechka_-_panoramio.jpg/1280px-Derevechka_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2816,2112,Wolodymyr Lavrynenko,CC BY-SA 3.0,,unknown,Category:2008 in Luhansk Oblast|Category:CC-BY-SA-3.0|Category:Clouds in Ukraine in June 2008|Category:Cumulus humilis clouds in Ukraine|Category:Files with coordinates missing SDC location of creation|Category:Nature of Luhansk Oblast|Category:Panoramio files uploaded by Panoramio upload bot|Category:Panoramio images reviewed by trusted users|Category:Photos from Panoramio|Category:Photos from Panoramio ID 530579|Category:Solitary trees in Ukraine|Category:Summer landscapes in Ukraine|Category:Ukraine photographs taken on 2008-06-30
609,00609.jpg,File:Desert Electric.jpg,https://commons.wikimedia.org/wiki/File:Desert_Electric.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Desert_Electric.jpg/1280px-Desert_Electric.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3887,2441,Jessie Eastland,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Cloud-to-ground lightning|Category:Lightning in California|Category:Mojave Desert|Category:Photographic silhouettes of trees|Category:Self-published work|Category:Solitary trees|Category:United States photographs taken on 2015-10-16
610,00610.jpg,File:Deyrulumur P1040588 20080425094731.JPG,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040588_20080425094731.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/Deyrulumur_P1040588_20080425094731.JPG/1280px-Deyrulumur_P1040588_20080425094731.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3072,2304,Nevit Dilmen,CC BY-SA 3.0,,unknown,Category:CC-BY-SA-3.0-migrated|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration completed|Category:Mor Gabriel Monastery|Category:Nevit Dilmen|Category:Pages with local camera coordinates and mismatching SDC coordinates|Category:Self-published work|Category:Solitary trees in Turkey|Category:Taken with Panasonic Lumix DMC-TZ3
611,00611.jpg,File:Deyrulumur P1040626 20080425100057 Droste1.jpg,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040626_20080425100057_Droste1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Deyrulumur_P1040626_20080425100057_Droste1.jpg/1280px-Deyrulumur_P1040626_20080425100057_Droste1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2200,2928,"Deyrulumur_P1040626_20080425100057.JPG: Nevit Dilmen
derivative work: Nevit",CC BY-SA 3.0,,unknown,Category:CC-BY-SA-3.0|Category:Derivative versions|Category:Doorways in Turkey|Category:Droste effect|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration redundant|Category:Mor Gabriel Monastery|Category:Retouched pictures|Category:Self-published work|Category:Solitary trees in Turkey|Category:Taken with Panasonic Lumix DMC-TZ3|Category:Uploaded with derivativeFX
612,00612.jpg,File:Deyrulumur P1040626 20080425100057 Droste2.jpg,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040626_20080425100057_Droste2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Deyrulumur_P1040626_20080425100057_Droste2.jpg/1280px-Deyrulumur_P1040626_20080425100057_Droste2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2200,2928,"Deyrulumur_P1040626_20080425100057.JPG: Nevit Dilmen
derivative work: Nevit",CC BY-SA 3.0,,unknown,Category:CC-BY-SA-3.0|Category:Derivative versions|Category:Doorways in Turkey|Category:Droste effect|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration redundant|Category:Mor Gabriel Monastery|Category:Retouched pictures|Category:Self-published work|Category:Solitary trees in Turkey|Category:Taken with Panasonic Lumix DMC-TZ3|Category:Uploaded with derivativeFX
613,00613.jpg,File:Deyrulumur P1040626 20080425100057.JPG,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040626_20080425100057.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Deyrulumur_P1040626_20080425100057.JPG/1280px-Deyrulumur_P1040626_20080425100057.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2200,2928,Nevit Dilmen,CC BY-SA 3.0,,unknown,Category:CC-BY-SA-3.0|Category:Doors in Turkey|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration redundant|Category:Mor Gabriel Monastery|Category:Nevit Dilmen|Category:Self-published work|Category:Solitary trees in Turkey|Category:Taken with Panasonic Lumix DMC-TZ3
614,00614.jpg,File:Deyrulumur P1040629 20080425100136.JPG,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040629_20080425100136.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Deyrulumur_P1040629_20080425100136.JPG/1280px-Deyrulumur_P1040629_20080425100136.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2304,3072,Nevit Dilmen,CC BY-SA 3.0,,unknown,Category:Arch windows in Turkey|Category:Barred windows in Turkey|Category:CC-BY-SA-3.0-migrated|Category:Files with coordinates missing SDC location of creation|Category:GFDL|Category:License migration completed|Category:Mor Gabriel Monastery|Category:Nevit Dilmen|Category:Self-published work|Category:Semi-circular arches|Category:Solitary trees in Turkey|Category:Taken with Panasonic Lumix DMC-TZ3
615,00615.jpg,File:Dgist123.jpg,https://commons.wikimedia.org/wiki/File:Dgist123.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Dgist123.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1050,1400,En0707,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Navajo Loop Trail|Category:Self-published work|Category:Solitary trees in the United States|Category:Trees in Bryce Canyon National Park
616,00616.jpg,File:Diana Byrka photo b&w.jpg,https://commons.wikimedia.org/wiki/File:Diana_Byrka_photo_b%26w.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Diana_Byrka_photo_b%26w.jpg/1280px-Diana_Byrka_photo_b%26w.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1495,1993,Diana Byrka,CC BY-SA 4.0,,unknown,"Category:Black and white photographs of Ukraine in the 2020s|Category:Black and white photographs of nature|Category:CC-BY-SA-4.0|Category:Files with coordinates missing SDC location of creation|Category:Images from Wiki Loves Earth 2020|Category:Images from Wiki Loves Earth 2020 in Ukraine|Category:Images from Wiki Loves Earth missing SDC depicts|Category:Images from Wiki Loves Earth missing SDC location of creation|Category:July 2020 in Odesa Oblast|Category:Natural heritage sites in Ukraine with known IDs|Category:Self-published work|Category:Solitary trees in Ukraine|Category:Taken with Fujifilm X-E2|Category:Tyligul Estuary Landscape Park, Odesa Oblast|Category:Ukraine photographs taken on 2020-07-03|Category:Uploaded via Campaign:wle-ua|Category:Wiki Loves Earth Ukraine 2020 - Quality"
617,00617.jpg,"File:Dirección Motilla del Palancar nos sorprende esta enorme encina o carrasca que, rodeada de rastrojos nos va a brindar una apacible siestecilla bajo su extensa sombra a las 15-00 pm de la tarde que ya son - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Direcci%C3%B3n_Motilla_del_Palancar_nos_sorprende_esta_enorme_encina_o_carrasca_que,_rodeada_de_rastrojos_nos_va_a_brindar_una_apacible_siestecilla_bajo_su_extensa_sombra_a_las_15-00_pm_de_la_tarde_que_ya_son_-_panoramio.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/Direcci%C3%B3n_Motilla_del_Palancar_nos_sorprende_esta_enorme_encina_o_carrasca_que%2C_rodeada_de_rastrojos_nos_va_a_brindar_una_apacible_siestecilla_bajo_su_extensa_sombra_a_las_15-00_pm_de_la_tarde_que_ya_son_-_panoramio.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4752,3168,"Daniel López Garcia, DnTrotaMundos ☮",CC BY 3.0,Quercus,broadleaf,Category:CC-BY-3.0|Category:Dirt roads in Castile-La Mancha|Category:Fields in the province of Cuenca|Category:Files with coordinates missing SDC location of creation|Category:July 2012 in the province of Cuenca|Category:Nature of Motilla del Palancar|Category:Panoramio files uploaded by Panoramio upload bot|Category:Panoramio images reviewed by trusted users|Category:Photos from Panoramio|Category:Photos from Panoramio ID 4752073|Category:Photos from Panoramio ID 4752073 with watermark|Category:Quercus rotundifolia|Category:Roads in the province of Cuenca|Category:Solitary trees in Spain|Category:Spain photographs taken on 2012-07-30|Category:Trees in the province of Cuenca
618,00618.jpg,File:Djanet - 2019.jpg,https://commons.wikimedia.org/wiki/File:Djanet_-_2019.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/Djanet_-_2019.jpg/1280px-Djanet_-_2019.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,5184,3456,Ghiles.toubal,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:December 2018 in Algeria|Category:Photographs taken on 2018-12-30|Category:Self-published work|Category:Solitary trees in Algeria|Category:Trees in 2019
619,00619.jpg,File:Dolni Branna pamatny jilm.jpg,https://commons.wikimedia.org/wiki/File:Dolni_Branna_pamatny_jilm.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Dolni_Branna_pamatny_jilm.jpg/1280px-Dolni_Branna_pamatny_jilm.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1704,2272,JiriMatejicek,CC BY-SA 3.0,Ulmus,broadleaf,Category:CC-BY-SA-3.0|Category:Dolní Branná|Category:Famous Ulmus glabra in the Czech Republic|Category:Famous trees in Trutnov District|Category:Files with coordinates missing SDC location of creation|Category:Mediagrant|Category:Mediagrant:Foto českých obcí|Category:Solitary trees in the Czech Republic|Category:Ulmus in Hradec Králové Region|Category:Uploaded with VicuñaUploader
620,00620.jpg,File:Dolni Lanov 142.jpg,https://commons.wikimedia.org/wiki/File:Dolni_Lanov_142.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Dolni_Lanov_142.jpg/1280px-Dolni_Lanov_142.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2736,3648,JiriMatejicek,CC BY-SA 3.0,Tilia,broadleaf,Category:CC-BY-SA-3.0|Category:Dolní Lánov|Category:Famous trees in Trutnov District|Category:Files with coordinates missing SDC location of creation|Category:Log cabins in Trutnov District|Category:Mediagrant|Category:Mediagrant:Foto českých obcí|Category:Restaurants in Trutnov District|Category:Road III/32552 (Czech Republic)|Category:Solitary trees in the Czech Republic|Category:Tilia platyphyllos in Hradec Králové Region|Category:Uploaded with VicuñaUploader
621,00621.jpg,File:Dorflinde Alberschwende.JPG,https://commons.wikimedia.org/wiki/File:Dorflinde_Alberschwende.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Dorflinde_Alberschwende.JPG/1280px-Dorflinde_Alberschwende.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1704,2272,Austriantraveler,CC BY-SA 3.0,,unknown,Category:Alberschwende|Category:CC-BY-SA-3.0|Category:Self-published work|Category:Solitary trees in Austria|Category:Taken with Canon Digital IXUS 60
622,00622.jpg,File:Double nature.jpg,https://commons.wikimedia.org/wiki/File:Double_nature.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Double_nature.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,840,1188,Jasminquantum,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Images from Wiki Loves Earth 2018|Category:Images from Wiki Loves Earth 2018 in Pakistan|Category:Images from Wiki Loves Earth missing SDC depicts|Category:Images from Wiki Loves Earth missing SDC location of creation|Category:Light poles|Category:Self-published work|Category:Solitary trees|Category:Trees in Pakistan|Category:Uploaded via Campaign:wle-pk|Category:WLE 2016 Pakistan unreviewed|Category:Water reflections of trees in Pakistan
623,00623.jpg,File:Drakamöllan-ensamt träd.jpg,https://commons.wikimedia.org/wiki/File:Drakam%C3%B6llan-ensamt_tr%C3%A4d.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Drakam%C3%B6llan-ensamt_tr%C3%A4d.jpg/1280px-Drakam%C3%B6llan-ensamt_tr%C3%A4d.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,4000,3000,Manpwp,CC BY-SA 3.0,Betula,broadleaf,Category:2011 in Tomelilla Municipality|Category:Betula in Sweden|Category:CC-BY-SA-3.0|Category:Drakamöllans naturreservat|Category:GFDL|Category:License migration redundant|Category:May 2011 Sweden photographs|Category:Natura 2000 in Sweden|Category:Self-published work|Category:Solitary trees|Category:Tomelilla Municipality
624,00624.jpg,File:Dry Etosha Pan.jpg,https://commons.wikimedia.org/wiki/File:Dry_Etosha_Pan.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Dry_Etosha_Pan.jpg/1280px-Dry_Etosha_Pan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,3835,2408,Alchemist-hp (talk) (www.pse-mendelejew.de),FAL,,unknown,"Category:Commons featured widescreen desktop backgrounds|Category:Etosha pan|Category:FAL|Category:Featured pictures by User:Alchemist-hp|Category:Featured pictures of Namibia|Category:Featured pictures on Wikimedia Commons|Category:Featured pictures on Wikipedia, German|Category:Featured pictures on Wikipedia, Indonesian|Category:Files with coordinates missing SDC location of creation|Category:Landscapes of Namibia|Category:October 2011 in Namibia|Category:Pictures of the day (2013)|Category:Quality images|Category:Quality images by Alchemist-hp|Category:Quality images of nature in Namibia|Category:Solitary trees in Namibia|Category:Taken with Canon EOS 5D Mark II"
625,00625.jpg,File:Drzewo Mężenin.JPG,https://commons.wikimedia.org/wiki/File:Drzewo_M%C4%99%C5%BCenin.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Drzewo_M%C4%99%C5%BCenin.JPG/1280px-Drzewo_M%C4%99%C5%BCenin.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2016,1512,Piotr Gryko,CC BY 3.0,,unknown,"Category:CC-BY-3.0|Category:Mężenin, powiat zambrowski|Category:Self-published work|Category:Solitary trees in Poland|Category:Taken with Nikon Coolpix SQ"
626,00626.jpg,File:Dub v bielom plášti - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Dub_v_bielom_pl%C3%A1%C5%A1ti_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Dub_v_bielom_pl%C3%A1%C5%A1ti_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1094,764,kovop,CC BY 3.0,Quercus,broadleaf,Category:CC-BY-3.0|Category:Lovčica-Trubín|Category:Panoramio files uploaded by Panoramio upload bot|Category:Panoramio images reviewed by trusted users|Category:Photos from Panoramio|Category:Quercus in Slovakia|Category:Snow-covered tree branches in Slovakia|Category:Solitary trees in Slovakia|Category:Winter in Slovakia
627,00627.jpg,File:Dubievka-2.jpg,https://commons.wikimedia.org/wiki/File:Dubievka-2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Dubievka-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,685,1010,Nick tak,CC BY-SA 4.0,,unknown,Category:CC-BY-SA-4.0|Category:Self-published work|Category:Solitary trees|Category:Trees in Ukraine
